Madymo Validation 03.26.2021
Explico Engineering Co. DRD
--

Time (s), /2/1006 ( /Scaled_Hybrid_III_50th/HeadCG_acc ) CFC1000 - Res. acceleration (m/s**2), /2/1006 ( /Scaled_Hybrid_III_50th/HeadCG_acc ) CFC1000 - X-comp. acceleration (m/s**2), /2/1006 ( /Scaled_Hybrid_III_50th/HeadCG_acc ) CFC1000 - Y-comp. acceleration (m/s**2), /2/1006 ( /Scaled_Hybrid_III_50th/HeadCG_acc ) CFC1000 - Z-comp. acceleration (m/s**2), /2/6004 ( /Scaled_Hybrid_III_50th/Pelvis_acc ) CFC1000 - Res. acceleration (m/s**2), /2/6004 ( /Scaled_Hybrid_III_50th/Pelvis_acc ) CFC1000 - X-comp. acceleration (m/s**2), /2/6004 ( /Scaled_Hybrid_III_50th/Pelvis_acc ) CFC1000 - Y-comp. acceleration (m/s**2), /2/6004 ( /Scaled_Hybrid_III_50th/Pelvis_acc ) CFC1000 - Z-comp. acceleration (m/s**2)
3.888000E-01, 2.680140E+00, 1.685025E+00, 4.660169E-01, -2.031420E+00, 6.175740E+00, -1.913791E+00, -1.163237E+00, -5.755350E+00
3.889000E-01, 2.718957E+00, 1.699699E+00, 4.739413E-01, -2.068607E+00, 6.025028E+00, -1.765641E+00, -1.094577E+00, -5.655561E+00
3.890000E-01, 2.757505E+00, 1.714334E+00, 4.817731E-01, -2.105418E+00, 5.878253E+00, -1.628924E+00, -1.040329E+00, -5.551412E+00
3.891000E-01, 2.795748E+00, 1.728922E+00, 4.895076E-01, -2.141825E+00, 5.736103E+00, -1.501339E+00, -9.994582E-01, -5.445176E+00
3.892000E-01, 2.833654E+00, 1.743455E+00, 4.971419E-01, -2.177799E+00, 5.599240E+00, -1.382702E+00, -9.689940E-01, -5.338602E+00
3.893000E-01, 2.871194E+00, 1.757925E+00, 5.046741E-01, -2.213314E+00, 5.467874E+00, -1.274507E+00, -9.446509E-01, -5.232677E+00
3.894000E-01, 2.908334E+00, 1.772323E+00, 5.121031E-01, -2.248340E+00, 5.341778E+00, -1.176187E+00, -9.229998E-01, -5.128279E+00
3.895000E-01, 2.945044E+00, 1.786642E+00, 5.194284E-01, -2.282847E+00, 5.221248E+00, -1.087083E+00, -9.042602E-01, -5.026132E+00
3.896000E-01, 2.981289E+00, 1.800876E+00, 5.266508E-01, -2.316801E+00, 5.106372E+00, -1.010615E+00, -8.902488E-01, -4.925561E+00
3.897000E-01, 3.017031E+00, 1.815018E+00, 5.337737E-01, -2.350165E+00, 4.995540E+00, -9.534450E-01, -8.808081E-01, -4.823954E+00
3.898000E-01, 3.052228E+00, 1.829061E+00, 5.408028E-01, -2.382890E+00, 4.890544E+00, -9.169587E-01, -8.770192E-01, -4.723075E+00
3.899000E-01, 3.086834E+00, 1.843001E+00, 5.477467E-01, -2.414925E+00, 4.805198E+00, -8.880243E-01, -8.872086E-01, -4.638340E+00
3.900000E-01, 3.120815E+00, 1.856834E+00, 5.546173E-01, -2.446232E+00, 4.756740E+00, -8.475990E-01, -9.204591E-01, -4.589216E+00
3.901000E-01, 3.154163E+00, 1.870559E+00, 5.614296E-01, -2.476802E+00, 4.744502E+00, -7.904217E-01, -9.719655E-01, -4.576113E+00
3.902000E-01, 3.186886E+00, 1.884177E+00, 5.681961E-01, -2.506645E+00, 4.750385E+00, -7.229450E-01, -1.025013E+00, -4.581797E+00
3.903000E-01, 3.218989E+00, 1.897688E+00, 5.749222E-01, -2.535771E+00, 4.760086E+00, -6.462547E-01, -1.067302E+00, -4.593652E+00
3.904000E-01, 3.250471E+00, 1.911089E+00, 5.816070E-01, -2.564184E+00, 4.771786E+00, -5.561454E-01, -1.097521E+00, -4.610432E+00
3.905000E-01, 3.281333E+00, 1.924377E+00, 5.882465E-01, -2.591888E+00, 4.788305E+00, -4.531613E-01, -1.119441E+00, -4.633504E+00
3.906000E-01, 3.311572E+00, 1.937549E+00, 5.948368E-01, -2.618889E+00, 4.808465E+00, -3.415673E-01, -1.135689E+00, -4.659922E+00
3.907000E-01, 3.341188E+00, 1.950603E+00, 6.013738E-01, -2.645192E+00, 4.824955E+00, -2.225810E-01, -1.146583E+00, -4.681452E+00
3.908000E-01, 3.370182E+00, 1.963535E+00, 6.078493E-01, -2.670801E+00, 4.832596E+00, -9.387759E-02, -1.151728E+00, -4.692408E+00
3.909000E-01, 3.398550E+00, 1.976340E+00, 6.142510E-01, -2.695723E+00, 4.836620E+00, 4.515996E-02, -1.151486E+00, -4.697332E+00
3.910000E-01, 3.426281E+00, 1.989005E+00, 6.205669E-01, -2.719955E+00, 4.846504E+00, 1.905997E-01, -1.147864E+00, -4.704750E+00
3.911000E-01, 3.453364E+00, 2.001517E+00, 6.267884E-01, -2.743499E+00, 4.866300E+00, 3.376993E-01, -1.143311E+00, -4.718016E+00
3.912000E-01, 3.479840E+00, 2.013913E+00, 6.329098E-01, -2.766381E+00, 4.895413E+00, 4.853652E-01, -1.138307E+00, -4.736427E+00
3.913000E-01, 3.505778E+00, 2.026260E+00, 6.389260E-01, -2.788642E+00, 4.933179E+00, 6.352759E-01, -1.131715E+00, -4.759402E+00
3.914000E-01, 3.531002E+00, 2.038375E+00, 6.448313E-01, -2.810195E+00, 4.979797E+00, 7.887550E-01, -1.122689E+00, -4.787047E+00
3.915000E-01, 3.554966E+00, 2.049674E+00, 6.506197E-01, -2.830780E+00, 5.035415E+00, 9.459461E-01, -1.110907E+00, -4.819385E+00
3.916000E-01, 3.577396E+00, 2.059774E+00, 6.562852E-01, -2.850330E+00, 5.099747E+00, 1.106572E+00, -1.096077E+00, -4.856082E+00
3.917000E-01, 3.598756E+00, 2.069020E+00, 6.618218E-01, -2.869180E+00, 5.172272E+00, 1.270349E+00, -1.078031E+00, -4.896577E+00
3.918000E-01, 3.619583E+00, 2.077884E+00, 6.672235E-01, -2.887662E+00, 5.252775E+00, 1.436559E+00, -1.056881E+00, -4.940743E+00
3.919000E-01, 3.639865E+00, 2.086360E+00, 6.724842E-01, -2.905767E+00, 5.341565E+00, 1.603746E+00, -1.032855E+00, -4.989342E+00
3.920000E-01, 3.659325E+00, 2.094225E+00, 6.775987E-01, -2.923310E+00, 5.437383E+00, 1.772541E+00, -1.005857E+00, -5.040980E+00
3.921000E-01, 3.677864E+00, 2.101433E+00, 6.825613E-01, -2.940200E+00, 5.535043E+00, 1.949678E+00, -9.751619E-01, -5.087683E+00
3.922000E-01, 3.695605E+00, 2.108132E+00, 6.873628E-01, -2.956485E+00, 5.627087E+00, 2.138275E+00, -9.425012E-01, -5.118943E+00
3.923000E-01, 3.712713E+00, 2.114514E+00, 6.919905E-01, -2.972241E+00, 5.703351E+00, 2.315113E+00, -9.191424E-01, -5.130657E+00
3.924000E-01, 3.729229E+00, 2.120634E+00, 6.964393E-01, -2.987479E+00, 5.751007E+00, 2.439222E+00, -9.218598E-01, -5.125861E+00
3.925000E-01, 3.745029E+00, 2.126355E+00, 7.007217E-01, -3.002140E+00, 5.769038E+00, 2.500089E+00, -9.531275E-01, -5.111057E+00
3.926000E-01, 3.759971E+00, 2.131540E+00, 7.048594E-01, -3.016139E+00, 5.773658E+00, 2.529174E+00, -9.967351E-01, -5.093617E+00
3.927000E-01, 3.774091E+00, 2.136323E+00, 7.088672E-01, -3.029421E+00, 5.779054E+00, 2.556047E+00, -1.038390E+00, -5.077976E+00
3.928000E-01, 3.787572E+00, 2.141027E+00, 7.127506E-01, -3.041988E+00, 5.788830E+00, 2.586214E+00, -1.077322E+00, -5.065712E+00
3.929000E-01, 3.800545E+00, 2.145856E+00, 7.165134E-01, -3.053859E+00, 5.804378E+00, 2.617360E+00, -1.117810E+00, -5.058729E+00
3.930000E-01, 3.813017E+00, 2.150808E+00, 7.201615E-01, -3.065043E+00, 5.819443E+00, 2.644796E+00, -1.157452E+00, -5.052848E+00
3.931000E-01, 3.824946E+00, 2.155809E+00, 7.237002E-01, -3.075542E+00, 5.810409E+00, 2.655015E+00, -1.184519E+00, -5.030771E+00
3.932000E-01, 3.836292E+00, 2.160805E+00, 7.271319E-01, -3.085343E+00, 5.759881E+00, 2.638954E+00, -1.191181E+00, -4.979281E+00
3.933000E-01, 3.847016E+00, 2.165760E+00, 7.304562E-01, -3.094421E+00, 5.682373E+00, 2.606988E+00, -1.184739E+00, -4.908092E+00
3.934000E-01, 3.857083E+00, 2.170650E+00, 7.336751E-01, -3.102755E+00, 5.602705E+00, 2.574629E+00, -1.176595E+00, -4.834998E+00
3.935000E-01, 3.866480E+00, 2.175452E+00, 7.367930E-01, -3.110339E+00, 5.528289E+00, 2.545509E+00, -1.169549E+00, -4.765975E+00
3.936000E-01, 3.875204E+00, 2.180151E+00, 7.398148E-01, -3.117182E+00, 5.457226E+00, 2.518986E+00, -1.162587E+00, -4.699406E+00
3.937000E-01, 3.883258E+00, 2.184735E+00, 7.427453E-01, -3.123292E+00, 5.393319E+00, 2.501995E+00, -1.158482E+00, -4.635281E+00
3.938000E-01, 3.890649E+00, 2.189195E+00, 7.455919E-01, -3.128684E+00, 5.342453E+00, 2.503015E+00, -1.161098E+00, -4.574776E+00
3.939000E-01, 3.897390E+00, 2.193521E+00, 7.483657E-01, -3.133379E+00, 5.302946E+00, 2.519706E+00, -1.169485E+00, -4.517148E+00
3.940000E-01, 3.903492E+00, 2.197706E+00, 7.510779E-01, -3.137390E+00, 5.267587E+00, 2.542112E+00, -1.179275E+00, -4.460319E+00
3.941000E-01, 3.908951E+00, 2.201743E+00, 7.537371E-01, -3.140718E+00, 5.231865E+00, 2.564115E+00, -1.187785E+00, -4.403055E+00
3.942000E-01, 3.913760E+00, 2.205626E+00, 7.563496E-01, -3.143352E+00, 5.195304E+00, 2.585125E+00, -1.194840E+00, -4.345190E+00
3.943000E-01, 3.917904E+00, 2.209349E+00, 7.589212E-01, -3.145280E+00, 5.158247E+00, 2.605572E+00, -1.200901E+00, -4.286764E+00
3.944000E-01, 3.921373E+00, 2.212908E+00, 7.614578E-01, -3.146488E+00, 5.120575E+00, 2.625214E+00, -1.206212E+00, -4.227717E+00
3.945000E-01, 3.924153E+00, 2.216299E+00, 7.639648E-01, -3.146959E+00, 5.082034E+00, 2.643651E+00, -1.210792E+00, -4.167992E+00
3.946000E-01, 3.926231E+00, 2.219516E+00, 7.664474E-01, -3.146680E+00, 5.042371E+00, 2.660474E+00, -1.214592E+00, -4.107573E+00
3.947000E-01, 3.927594E+00, 2.222558E+00, 7.689103E-01, -3.145633E+00, 5.001276E+00, 2.675089E+00, -1.217674E+00, -4.046472E+00
3.948000E-01, 3.928230E+00, 2.225419E+00, 7.713581E-01, -3.143805E+00, 4.958768E+00, 2.687264E+00, -1.220370E+00, -3.984807E+00
3.949000E-01, 3.928129E+00, 2.228098E+00, 7.737951E-01, -3.141181E+00, 4.915383E+00, 2.697492E+00, -1.223106E+00, -3.922822E+00
3.950000E-01, 3.927283E+00, 2.230591E+00, 7.762260E-01, -3.137752E+00, 4.870096E+00, 2.704361E+00, -1.225219E+00, -3.860453E+00
3.951000E-01, 3.925686E+00, 2.232897E+00, 7.786544E-01, -3.133509E+00, 4.818793E+00, 2.702547E+00, -1.224280E+00, -3.797124E+00
3.952000E-01, 3.923330E+00, 2.235013E+00, 7.810819E-01, -3.128442E+00, 4.759182E+00, 2.688821E+00, -1.218733E+00, -3.732927E+00
3.953000E-01, 3.920205E+00, 2.236932E+00, 7.835079E-01, -3.122541E+00, 4.695260E+00, 2.667705E+00, -1.210342E+00, -3.669317E+00
3.954000E-01, 3.916316E+00, 2.238658E+00, 7.859325E-01, -3.115807E+00, 4.631930E+00, 2.645550E+00, -1.202247E+00, -3.606999E+00
3.955000E-01, 3.911692E+00, 2.240225E+00, 7.883573E-01, -3.108250E+00, 4.569639E+00, 2.624115E+00, -1.196283E+00, -3.544648E+00
3.956000E-01, 3.906338E+00, 2.241626E+00, 7.907846E-01, -3.099879E+00, 4.511178E+00, 2.605443E+00, -1.190073E+00, -3.485128E+00
3.957000E-01, 3.900146E+00, 2.242653E+00, 7.932154E-01, -3.090705E+00, 4.468961E+00, 2.597630E+00, -1.175193E+00, -3.441344E+00
3.958000E-01, 3.893014E+00, 2.243067E+00, 7.956490E-01, -3.080772E+00, 4.453604E+00, 2.607338E+00, -1.145212E+00, -3.424159E+00
3.959000E-01, 3.885151E+00, 2.243094E+00, 7.980834E-01, -3.070177E+00, 4.459442E+00, 2.630432E+00, -1.104554E+00, -3.427450E+00
3.960000E-01, 3.876955E+00, 2.243302E+00, 8.005170E-01, -3.059012E+00, 4.473205E+00, 2.658234E+00, -1.061883E+00, -3.437405E+00
3.961000E-01, 3.868550E+00, 2.243880E+00, 8.029494E-01, -3.047287E+00, 4.489082E+00, 2.687245E+00, -1.020280E+00, -3.448130E+00
3.962000E-01, 3.859755E+00, 2.244556E+00, 8.053802E-01, -3.034970E+00, 4.507578E+00, 2.717763E+00, -9.784742E-01, -3.460435E+00
3.963000E-01, 3.850421E+00, 2.245090E+00, 8.078085E-01, -3.022045E+00, 4.528919E+00, 2.749518E+00, -9.352238E-01, -3.475142E+00
3.964000E-01, 3.840527E+00, 2.245428E+00, 8.102328E-01, -3.008525E+00, 4.552191E+00, 2.781453E+00, -8.901378E-01, -3.491936E+00
3.965000E-01, 3.830089E+00, 2.245575E+00, 8.126509E-01, -2.994424E+00, 4.576666E+00, 2.812791E+00, -8.431469E-01, -3.510439E+00
3.966000E-01, 3.819117E+00, 2.245527E+00, 8.150604E-01, -2.979754E+00, 4.602035E+00, 2.843115E+00, -7.942358E-01, -3.530526E+00
3.967000E-01, 3.807617E+00, 2.245280E+00, 8.174589E-01, -2.964528E+00, 4.628243E+00, 2.872315E+00, -7.432865E-01, -3.552177E+00
3.968000E-01, 3.795601E+00, 2.244832E+00, 8.198432E-01, -2.948758E+00, 4.655459E+00, 2.900598E+00, -6.900813E-01, -3.575419E+00
3.969000E-01, 3.783080E+00, 2.244186E+00, 8.222102E-01, -2.932456E+00, 4.682996E+00, 2.926814E+00, -6.350729E-01, -3.600124E+00
3.970000E-01, 3.770068E+00, 2.243343E+00, 8.245568E-01, -2.915635E+00, 4.708029E+00, 2.946681E+00, -5.800342E-01, -3.625764E+00
3.971000E-01, 3.756575E+00, 2.242307E+00, 8.268812E-01, -2.898306E+00, 4.727730E+00, 2.956144E+00, -5.263513E-01, -3.651794E+00
3.972000E-01, 3.742611E+00, 2.241082E+00, 8.291832E-01, -2.880477E+00, 4.742514E+00, 2.956089E+00, -4.730381E-01, -3.678208E+00
3.973000E-01, 3.728191E+00, 2.239671E+00, 8.314623E-01, -2.862159E+00, 4.754772E+00, 2.950166E+00, -4.183956E-01, -3.705310E+00
3.974000E-01, 3.713332E+00, 2.238078E+00, 8.337169E-01, -2.843371E+00, 4.765900E+00, 2.940196E+00, -3.624204E-01, -3.733324E+00
3.975000E-01, 3.698057E+00, 2.236307E+00, 8.359448E-01, -2.824137E+00, 4.776213E+00, 2.926162E+00, -3.060802E-01, -3.762460E+00
3.976000E-01, 3.682388E+00, 2.234364E+00, 8.381443E-01, -2.804482E+00, 4.785834E+00, 2.907891E+00, -2.498541E-01, -3.792882E+00
3.977000E-01, 3.666352E+00, 2.232252E+00, 8.403135E-01, -2.784432E+00, 4.794914E+00, 2.885452E+00, -1.937427E-01, -3.824634E+00
3.978000E-01, 3.649974E+00, 2.229976E+00, 8.424511E-01, -2.764018E+00, 4.803949E+00, 2.859224E+00, -1.375301E-01, -3.857959E+00
3.979000E-01, 3.633281E+00, 2.227541E+00, 8.445551E-01, -2.743268E+00, 4.813596E+00, 2.829678E+00, -8.097211E-02, -3.893208E+00
3.980000E-01, 3.616300E+00, 2.224951E+00, 8.466240E-01, -2.722213E+00, 4.822266E+00, 2.795651E+00, -2.508651E-02, -3.929116E+00
3.981000E-01, 3.599059E+00, 2.222213E+00, 8.486563E-01, -2.700884E+00, 4.825728E+00, 2.754127E+00, 2.777790E-02, -3.962533E+00
3.982000E-01, 3.581581E+00, 2.219330E+00, 8.506516E-01, -2.679307E+00, 4.830871E+00, 2.710201E+00, 8.209357E-02, -3.998173E+00
3.983000E-01, 3.563890E+00, 2.216308E+00, 8.526078E-01, -2.657509E+00, 4.867157E+00, 2.685024E+00, 1.549840E-01, -4.056580E+00
3.984000E-01, 3.546028E+00, 2.213153E+00, 8.545165E-01, -2.635540E+00, 4.958964E+00, 2.696549E+00, 2.568505E-01, -4.153791E+00
3.985000E-01, 3.528057E+00, 2.209875E+00, 8.563653E-01, -2.613480E+00, 5.094642E+00, 2.739144E+00, 3.728996E-01, -4.279418E+00
3.986000E-01, 3.510040E+00, 2.206481E+00, 8.581482E-01, -2.591409E+00, 5.245886E+00, 2.795137E+00, 4.830722E-01, -4.412841E+00
3.987000E-01, 3.492025E+00, 2.202979E+00, 8.598676E-01, -2.569387E+00, 5.397649E+00, 2.851619E+00, 5.846313E-01, -4.545447E+00
3.988000E-01, 3.474040E+00, 2.199374E+00, 8.615273E-01, -2.547446E+00, 5.547529E+00, 2.902989E+00, 6.835589E-01, -4.677658E+00
3.989000E-01, 3.456105E+00, 2.195672E+00, 8.631280E-01, -2.525607E+00, 5.696090E+00, 2.948802E+00, 7.819666E-01, -4.810254E+00
3.990000E-01, 3.438236E+00, 2.191880E+00, 8.646691E-01, -2.503893E+00, 5.843497E+00, 2.990142E+00, 8.790331E-01, -4.942955E+00
3.991000E-01, 3.420454E+00, 2.188003E+00, 8.661509E-01, -2.482324E+00, 5.989464E+00, 3.027391E+00, 9.742879E-01, -5.075367E+00
3.992000E-01, 3.402778E+00, 2.184048E+00, 8.675742E-01, -2.460924E+00, 6.133839E+00, 3.060634E+00, 1.067808E+00, -5.207330E+00
3.993000E-01, 3.385230E+00, 2.180022E+00, 8.689395E-01, -2.439718E+00, 6.276637E+00, 3.090087E+00, 1.159667E+00, -5.338793E+00
3.994000E-01, 3.367830E+00, 2.175933E+00, 8.702478E-01, -2.418732E+00, 6.417949E+00, 3.116090E+00, 1.249852E+00, -5.469728E+00
3.995000E-01, 3.350603E+00, 2.171786E+00, 8.714997E-01, -2.397994E+00, 6.557919E+00, 3.139025E+00, 1.338379E+00, -5.600140E+00
3.996000E-01, 3.333574E+00, 2.167589E+00, 8.726963E-01, -2.377535E+00, 6.696650E+00, 3.159174E+00, 1.425249E+00, -5.730044E+00
3.997000E-01, 3.316768E+00, 2.163350E+00, 8.738383E-01, -2.357387E+00, 6.834027E+00, 3.176544E+00, 1.510183E+00, -5.859423E+00
3.998000E-01, 3.300213E+00, 2.159075E+00, 8.749271E-01, -2.337585E+00, 6.969765E+00, 3.190980E+00, 1.592640E+00, -5.988219E+00
3.999000E-01, 3.283936E+00, 2.154771E+00, 8.759640E-01, -2.318165E+00, 7.103748E+00, 3.202517E+00, 1.672397E+00, -6.116389E+00
4.000000E-01, 3.267967E+00, 2.150446E+00, 8.769506E-01, -2.299163E+00, 7.236132E+00, 3.211423E+00, 1.749823E+00, -6.243917E+00
4.001000E-01, 3.252334E+00, 2.146107E+00, 8.778885E-01, -2.280616E+00, 7.367071E+00, 3.217975E+00, 1.825337E+00, -6.370755E+00
4.002000E-01, 3.237065E+00, 2.141762E+00, 8.787793E-01, -2.262562E+00, 7.496519E+00, 3.222335E+00, 1.898960E+00, -6.496792E+00
4.003000E-01, 3.222187E+00, 2.137417E+00, 8.796245E-01, -2.245038E+00, 7.624309E+00, 3.224613E+00, 1.970456E+00, -6.621877E+00
4.004000E-01, 3.207726E+00, 2.133081E+00, 8.804256E-01, -2.228077E+00, 7.750306E+00, 3.225004E+00, 2.039672E+00, -6.745838E+00
4.005000E-01, 3.193709E+00, 2.128758E+00, 8.811841E-01, -2.211714E+00, 7.874378E+00, 3.223681E+00, 2.106665E+00, -6.868455E+00
4.006000E-01, 3.180156E+00, 2.124458E+00, 8.819015E-01, -2.195978E+00, 7.995958E+00, 3.220077E+00, 2.171412E+00, -6.989379E+00
4.007000E-01, 3.167089E+00, 2.120185E+00, 8.825794E-01, -2.180898E+00, 8.114225E+00, 3.213106E+00, 2.233759E+00, -7.108229E+00
4.008000E-01, 3.154524E+00, 2.115948E+00, 8.832197E-01, -2.166497E+00, 8.230738E+00, 3.205459E+00, 2.295021E+00, -7.225161E+00
4.009000E-01, 3.142480E+00, 2.111751E+00, 8.838233E-01, -2.152799E+00, 8.350491E+00, 3.205879E+00, 2.358759E+00, -7.340933E+00
4.010000E-01, 3.130975E+00, 2.107602E+00, 8.843877E-01, -2.139830E+00, 8.475695E+00, 3.219460E+00, 2.426772E+00, -7.455419E+00
4.011000E-01, 3.120028E+00, 2.103505E+00, 8.849081E-01, -2.127623E+00, 8.602193E+00, 3.240384E+00, 2.496465E+00, -7.567385E+00
4.012000E-01, 3.109653E+00, 2.099464E+00, 8.853804E-01, -2.116197E+00, 8.726616E+00, 3.261710E+00, 2.565383E+00, -7.676840E+00
4.013000E-01, 3.099855E+00, 2.095486E+00, 8.858030E-01, -2.105563E+00, 8.846926E+00, 3.280892E+00, 2.632286E+00, -7.782988E+00
4.014000E-01, 3.090641E+00, 2.091573E+00, 8.861751E-01, -2.095727E+00, 8.949924E+00, 3.289703E+00, 2.690278E+00, -7.876636E+00
4.015000E-01, 3.082007E+00, 2.087732E+00, 8.864982E-01, -2.086687E+00, 9.014628E+00, 3.274721E+00, 2.728427E+00, -7.943262E+00
4.016000E-01, 3.073940E+00, 2.083963E+00, 8.867776E-01, -2.078420E+00, 9.034235E+00, 3.233313E+00, 2.743690E+00, -7.977172E+00
4.017000E-01, 3.066417E+00, 2.080268E+00, 8.870198E-01, -2.070893E+00, 9.017921E+00, 3.175166E+00, 2.741870E+00, -7.982692E+00
4.018000E-01, 3.059419E+00, 2.076647E+00, 8.872290E-01, -2.064075E+00, 8.976844E+00, 3.109726E+00, 2.729431E+00, -7.966401E+00
4.019000E-01, 3.052931E+00, 2.073101E+00, 8.874069E-01, -2.057947E+00, 8.922526E+00, 3.043168E+00, 2.711930E+00, -7.937004E+00
4.020000E-01, 3.046941E+00, 2.069630E+00, 8.875539E-01, -2.052494E+00, 8.864974E+00, 2.980141E+00, 2.693472E+00, -7.902641E+00
4.021000E-01, 3.041447E+00, 2.066234E+00, 8.876705E-01, -2.047710E+00, 8.806950E+00, 2.922023E+00, 2.674815E+00, -7.865717E+00
4.022000E-01, 3.036446E+00, 2.062915E+00, 8.877570E-01, -2.043593E+00, 8.747129E+00, 2.867525E+00, 2.655668E+00, -7.825407E+00
4.023000E-01, 3.031937E+00, 2.059674E+00, 8.878138E-01, -2.040141E+00, 8.684909E+00, 2.815213E+00, 2.636691E+00, -7.781393E+00
4.024000E-01, 3.027919E+00, 2.056511E+00, 8.878409E-01, -2.037349E+00, 8.620495E+00, 2.764496E+00, 2.618425E+00, -7.733974E+00
4.025000E-01, 3.024385E+00, 2.053427E+00, 8.878380E-01, -2.035211E+00, 8.553931E+00, 2.715219E+00, 2.600506E+00, -7.683403E+00
4.026000E-01, 3.021331E+00, 2.050423E+00, 8.878046E-01, -2.033719E+00, 8.485040E+00, 2.667159E+00, 2.582368E+00, -7.629780E+00
4.027000E-01, 3.018751E+00, 2.047498E+00, 8.877409E-01, -2.032862E+00, 8.413703E+00, 2.619970E+00, 2.563861E+00, -7.573161E+00
4.028000E-01, 3.016638E+00, 2.044652E+00, 8.876468E-01, -2.032630E+00, 8.339847E+00, 2.573280E+00, 2.545043E+00, -7.513590E+00
4.029000E-01, 3.014981E+00, 2.041887E+00, 8.875224E-01, -2.033006E+00, 8.263393E+00, 2.526766E+00, 2.525906E+00, -7.451102E+00
4.030000E-01, 3.013770E+00, 2.039200E+00, 8.873679E-01, -2.033973E+00, 8.184284E+00, 2.480208E+00, 2.506377E+00, -7.385739E+00
4.031000E-01, 3.012992E+00, 2.036593E+00, 8.871838E-01, -2.035513E+00, 8.102509E+00, 2.433441E+00, 2.486390E+00, -7.317573E+00
4.032000E-01, 3.012633E+00, 2.034064E+00, 8.869706E-01, -2.037603E+00, 8.018012E+00, 2.386220E+00, 2.465896E+00, -7.246642E+00
4.033000E-01, 3.012679E+00, 2.031613E+00, 8.867289E-01, -2.040220E+00, 7.930551E+00, 2.338132E+00, 2.444777E+00, -7.172854E+00
4.034000E-01, 3.013114E+00, 2.029238E+00, 8.864596E-01, -2.043340E+00, 7.839841E+00, 2.288749E+00, 2.422884E+00, -7.096081E+00
4.035000E-01, 3.013921E+00, 2.026940E+00, 8.861637E-01, -2.046937E+00, 7.745929E+00, 2.237904E+00, 2.400220E+00, -7.016420E+00
4.036000E-01, 3.015085E+00, 2.024717E+00, 8.858424E-01, -2.050985E+00, 7.649212E+00, 2.185679E+00, 2.376963E+00, -6.934212E+00
4.037000E-01, 3.016588E+00, 2.022569E+00, 8.854970E-01, -2.055459E+00, 7.550065E+00, 2.132146E+00, 2.353259E+00, -6.849789E+00
4.038000E-01, 3.018415E+00, 2.020494E+00, 8.851286E-01, -2.060335E+00, 7.448691E+00, 2.077275E+00, 2.329121E+00, -6.763367E+00
4.039000E-01, 3.020552E+00, 2.018492E+00, 8.847387E-01, -2.065591E+00, 7.345254E+00, 2.021032E+00, 2.304512E+00, -6.675134E+00
4.040000E-01, 3.022985E+00, 2.016561E+00, 8.843288E-01, -2.071204E+00, 7.239967E+00, 1.963428E+00, 2.279426E+00, -6.585309E+00
4.041000E-01, 3.025702E+00, 2.014702E+00, 8.839006E-01, -2.077154E+00, 7.133070E+00, 1.904499E+00, 2.253874E+00, -6.494122E+00
4.042000E-01, 3.028691E+00, 2.012912E+00, 8.834556E-01, -2.083425E+00, 7.024797E+00, 1.844290E+00, 2.227874E+00, -6.401792E+00
4.043000E-01, 3.031941E+00, 2.011191E+00, 8.829956E-01, -2.089999E+00, 6.915361E+00, 1.782840E+00, 2.201438E+00, -6.308516E+00
4.044000E-01, 3.035444E+00, 2.009538E+00, 8.825224E-01, -2.096862E+00, 6.804945E+00, 1.720159E+00, 2.174575E+00, -6.214463E+00
4.045000E-01, 3.039189E+00, 2.007953E+00, 8.820378E-01, -2.103998E+00, 6.693703E+00, 1.656254E+00, 2.147295E+00, -6.119772E+00
4.046000E-01, 3.043170E+00, 2.006433E+00, 8.815438E-01, -2.111395E+00, 6.581817E+00, 1.591234E+00, 2.119664E+00, -6.024559E+00
4.047000E-01, 3.047377E+00, 2.004979E+00, 8.810423E-01, -2.119040E+00, 6.469448E+00, 1.525237E+00, 2.091770E+00, -5.928905E+00
4.048000E-01, 3.051802E+00, 2.003588E+00, 8.805351E-01, -2.126920E+00, 6.356404E+00, 1.457727E+00, 2.063418E+00, -5.832770E+00
4.049000E-01, 3.056436E+00, 2.002260E+00, 8.800241E-01, -2.135020E+00, 6.242157E+00, 1.387451E+00, 2.034124E+00, -5.736013E+00
4.050000E-01, 3.061268E+00, 2.000994E+00, 8.795119E-01, -2.143325E+00, 6.127774E+00, 1.316451E+00, 2.004830E+00, -5.638903E+00
4.051000E-01, 3.066288E+00, 1.999787E+00, 8.790003E-01, -2.151820E+00, 6.017038E+00, 1.252989E+00, 1.979099E+00, -5.542376E+00
4.052000E-01, 3.071489E+00, 1.998639E+00, 8.784878E-01, -2.160497E+00, 5.912117E+00, 1.202812E+00, 1.959332E+00, -5.446778E+00
4.053000E-01, 3.076866E+00, 1.997547E+00, 8.779704E-01, -2.169350E+00, 5.809989E+00, 1.160776E+00, 1.943226E+00, -5.350930E+00
4.054000E-01, 3.082408E+00, 1.996507E+00, 8.774447E-01, -2.178369E+00, 5.706537E+00, 1.118696E+00, 1.927250E+00, -5.253455E+00
4.055000E-01, 3.088096E+00, 1.995517E+00, 8.769099E-01, -2.187528E+00, 5.600673E+00, 1.074265E+00, 1.910473E+00, -5.153987E+00
