Madymo Validation 03.26.2021,,,,,,,,
Explico Engineering Co. DRD,,,,,,,,
--,,,,,,,,
,,,,,,,,
Time (s), /2/1006 ( /Scaled_Hybrid_III_50th/HeadCG_acc ) CFC1000 - Res. acceleration (m/s**2), /2/1006 ( /Scaled_Hybrid_III_50th/HeadCG_acc ) CFC1000 - X-comp. acceleration (m/s**2), /2/1006 ( /Scaled_Hybrid_III_50th/HeadCG_acc ) CFC1000 - Y-comp. acceleration (m/s**2), /2/1006 ( /Scaled_Hybrid_III_50th/HeadCG_acc ) CFC1000 - Z-comp. acceleration (m/s**2), /2/6004 ( /Scaled_Hybrid_III_50th/Pelvis_acc ) CFC1000 - Res. acceleration (m/s**2), /2/6004 ( /Scaled_Hybrid_III_50th/Pelvis_acc ) CFC1000 - X-comp. acceleration (m/s**2), /2/6004 ( /Scaled_Hybrid_III_50th/Pelvis_acc ) CFC1000 - Y-comp. acceleration (m/s**2), /2/6004 ( /Scaled_Hybrid_III_50th/Pelvis_acc ) CFC1000 - Z-comp. acceleration (m/s**2)
4.69E-01,9.55E+01,88.98235151,4.46E+00,3.43E+01,3.63E+00,-0.204896378,1.602151087,0.989169935
4.70E-01,9.65E+01,90.05411665,4.56E+00,3.43E+01,3.63E+00,-0.226603892,1.591384712,1.035247145
4.70E-01,9.73E+01,90.87795615,4.74E+00,3.43E+01,3.63E+00,-0.248505941,1.580754132,1.081897767
4.70E-01,9.69E+01,90.45961329,4.80E+00,3.44E+01,3.63E+00,-0.270622125,1.570357697,1.128920483
4.70E-01,9.61E+01,89.4994194,4.65E+00,3.47E+01,3.63E+00,-0.292992296,1.560275491,1.176101768
4.70E-01,9.59E+01,89.22184268,4.40E+00,3.48E+01,3.63E+00,-0.315669896,1.550569389,1.223221213
4.70E-01,9.64E+01,89.80586463,4.11E+00,3.47E+01,3.63E+00,-0.338710182,1.541287546,1.27005957
4.70E-01,9.70E+01,90.51743202,3.93E+00,3.45E+01,3.63E+00,-0.362160261,1.532468377,1.31640616
4.70E-01,9.70E+01,90.63585787,4.23E+00,3.43E+01,3.63E+00,-0.386054945,1.5241414,1.362063172
4.70E-01,9.65E+01,90.10508281,4.84E+00,3.43E+01,3.63E+00,-0.410417683,1.51632707,1.406847361
4.70E-01,9.60E+01,89.52755454,5.12E+00,3.44E+01,3.63E+00,-0.435262671,1.509038086,1.450591514
4.71E-01,9.60E+01,89.46997587,4.94E+00,3.44E+01,3.63E+00,-0.460595293,1.502281324,1.49314616
4.71E-01,9.64E+01,90.03224755,4.73E+00,3.42E+01,3.63E+00,-0.4864121,1.496058439,1.534380112
4.71E-01,9.71E+01,90.87853534,4.78E+00,3.38E+01,3.63E+00,-0.512701492,1.490365795,1.574180121
4.71E-01,9.74E+01,91.35084965,4.91E+00,3.35E+01,3.63E+00,-0.539445388,1.485195355,1.612450313
4.71E-01,9.73E+01,91.16802783,4.90E+00,3.35E+01,3.63E+00,-0.56662397,1.480535882,1.649110848
4.71E-01,9.69E+01,90.79434687,4.78E+00,3.36E+01,3.63E+00,-0.594220872,1.476373789,1.684097108
4.71E-01,9.66E+01,90.51462096,4.74E+00,3.35E+01,3.63E+00,-0.622222154,1.472694634,1.71736123
4.71E-01,9.62E+01,90.10899269,4.75E+00,3.33E+01,3.63E+00,-0.650611889,1.469485245,1.748874662
4.71E-01,9.58E+01,89.71578803,4.62E+00,3.32E+01,3.63E+00,-0.679371934,1.466735506,1.778629928
4.71E-01,9.57E+01,89.75369707,4.44E+00,3.29E+01,3.63E+00,-0.708485042,1.464440116,1.80664174
4.72E-01,9.60E+01,90.22245185,4.41E+00,3.25E+01,3.63E+00,-0.737937247,1.462600668,1.832947338
4.72E-01,9.65E+01,90.91101089,4.55E+00,3.21E+01,3.63E+00,-0.767718489,1.461226559,1.857605642
4.72E-01,9.70E+01,91.54737366,4.68E+00,3.17E+01,3.63E+00,-0.797823058,1.460333247,1.880695212
4.72E-01,9.70E+01,91.62988416,4.72E+00,3.15E+01,3.63E+00,-0.828252475,1.459938691,1.902311443
4.72E-01,9.63E+01,90.93875763,4.72E+00,3.13E+01,3.63E+00,-0.859019097,1.460060424,1.92256412
4.72E-01,9.53E+01,90.0096237,4.70E+00,3.10E+01,3.63E+00,-0.890144602,1.460714504,1.941575668
4.72E-01,9.49E+01,89.68534347,4.58E+00,3.06E+01,3.63E+00,-0.921653,1.46191575,1.95947913
4.72E-01,9.53E+01,90.28746553,4.39E+00,3.01E+01,3.63E+00,-0.95356436,1.463678707,1.976415674
4.72E-01,9.60E+01,91.19603887,4.39E+00,2.96E+01,3.63E+00,-0.985892162,1.466018421,1.992532034
4.72E-01,9.61E+01,91.46995236,4.57E+00,2.92E+01,3.63E+00,-1.018643553,1.468949138,2.00797747
4.73E-01,9.55E+01,90.95928078,4.57E+00,2.88E+01,3.63E+00,-1.051823228,1.472481344,2.022900235
4.73E-01,9.47E+01,90.21909109,4.36E+00,2.84E+01,3.63E+00,-1.085437296,1.476620663,2.037445004
4.73E-01,9.40E+01,89.64878472,4.24E+00,2.80E+01,3.63E+00,-1.119489112,1.481369701,2.051751997
4.73E-01,9.36E+01,89.34011771,4.27E+00,2.75E+01,3.63E+00,-1.153968541,1.486730023,2.065957159
4.73E-01,9.33E+01,89.22183987,4.18E+00,2.71E+01,3.63E+00,-1.188847299,1.492702301,2.080192346
4.73E-01,9.32E+01,89.19476482,4.01E+00,2.66E+01,3.63E+00,-1.224085039,1.499285296,2.094584792
4.73E-01,9.31E+01,89.2724014,3.97E+00,2.62E+01,3.63E+00,-1.25963586,1.506475051,2.109256773
4.73E-01,9.30E+01,89.30168409,3.89E+00,2.58E+01,3.63E+00,-1.29545045,1.514264401,2.124326216
4.73E-01,9.26E+01,88.9584776,3.67E+00,2.56E+01,3.63E+00,-1.331479019,1.522642206,2.139906869
4.73E-01,9.20E+01,88.37886464,3.66E+00,2.53E+01,3.63E+00,-1.367672232,1.531593883,2.156106795
4.74E-01,9.18E+01,88.28420961,3.92E+00,2.49E+01,3.63E+00,-1.403975841,1.541104783,2.173023293
4.74E-01,9.24E+01,89.06263997,4.03E+00,2.43E+01,3.63E+00,-1.440327138,1.551163719,2.190733096
4.74E-01,9.32E+01,90.00216613,3.83E+00,2.38E+01,3.63E+00,-1.476659414,1.561763097,2.209283382
4.74E-01,9.31E+01,90.01395325,3.58E+00,2.36E+01,3.63E+00,-1.5129097,1.572896406,2.228691004
4.74E-01,9.21E+01,89.00992573,3.41E+00,2.35E+01,3.63E+00,-1.549023591,1.584556003,2.248950866
4.74E-01,9.11E+01,88.03411153,3.30E+00,2.33E+01,3.63E+00,-1.584953878,1.596732538,2.270048769
4.74E-01,9.10E+01,87.96744617,3.31E+00,2.29E+01,3.63E+00,-1.620654455,1.609416151,2.291971082
4.74E-01,9.14E+01,88.44978057,3.41E+00,2.26E+01,3.63E+00,-1.656076594,1.622598481,2.31470604
4.74E-01,9.13E+01,88.43222129,3.41E+00,2.24E+01,3.63E+00,-1.691172339,1.636272351,2.338238944
4.74E-01,9.04E+01,87.61573371,3.24E+00,2.21E+01,3.63E+00,-1.725900817,1.650428481,2.362547552
4.75E-01,8.96E+01,86.86005869,3.08E+00,2.18E+01,3.63E+00,-1.760231113,1.665052665,2.387602233
4.75E-01,8.97E+01,87.04304581,3.11E+00,2.16E+01,3.63E+00,-1.794141135,1.680124918,2.413371107
4.75E-01,9.06E+01,87.90696676,3.23E+00,2.15E+01,3.63E+00,-1.827616327,1.695617932,2.439825572
4.75E-01,9.12E+01,88.56214884,3.09E+00,2.14E+01,3.63E+00,-1.860652757,1.711493224,2.466941004
4.75E-01,9.11E+01,88.58592137,2.52E+00,2.10E+01,3.63E+00,-1.893264057,1.727698585,2.494693049
4.75E-01,9.02E+01,87.84412634,1.88E+00,2.03E+01,3.63E+00,-1.925483816,1.744170268,2.523054715
4.75E-01,8.85E+01,86.30546109,1.80E+00,1.96E+01,3.63E+00,-1.957359253,1.760837644,2.551996587
4.75E-01,8.70E+01,84.77308065,2.68E+00,1.92E+01,3.63E+00,-1.988943077,1.777628326,2.581488256
4.75E-01,8.67E+01,84.44712369,4.07E+00,1.93E+01,3.63E+00,-2.020287549,1.79447445,2.611499637
4.75E-01,8.76E+01,85.29123631,4.93E+00,1.95E+01,3.63E+00,-2.051436276,1.811318448,2.642002042
4.76E-01,8.83E+01,85.98598407,4.58E+00,1.95E+01,3.63E+00,-2.082414379,1.828115862,2.672969771
4.76E-01,8.79E+01,85.71207465,3.28E+00,1.90E+01,3.63E+00,-2.113223123,1.844835372,2.704383133
4.76E-01,8.70E+01,85.07090935,1.92E+00,1.82E+01,3.63E+00,-2.1438393,1.861457504,2.736231769
4.76E-01,8.68E+01,84.97989729,1.41E+00,1.76E+01,3.63E+00,-2.174217256,1.877972028,2.768515453
4.76E-01,8.72E+01,85.42439488,1.93E+00,1.76E+01,3.63E+00,-2.204294747,1.894373057,2.801241271
4.76E-01,8.78E+01,85.858181,2.74E+00,1.81E+01,3.63E+00,-2.234000175,1.910653664,2.834420683
4.76E-01,8.81E+01,86.04408194,3.10E+00,1.86E+01,3.63E+00,-2.263254374,1.926803784,2.868071001
4.76E-01,8.79E+01,85.94687817,3.05E+00,1.82E+01,3.63E+00,-2.291967301,1.942810745,2.902219149
4.76E-01,8.74E+01,85.59096186,2.89E+00,1.73E+01,3.63E+00,-2.3200373,1.958658504,2.936902329
4.76E-01,8.69E+01,85.22552596,2.56E+00,1.66E+01,3.63E+00,-2.347356217,1.974325392,2.972165423
4.77E-01,8.68E+01,85.18055638,2.17E+00,1.66E+01,3.63E+00,-2.373818906,1.989782537,3.008057284
4.77E-01,8.71E+01,85.41606101,2.22E+00,1.69E+01,3.63E+00,-2.399334225,2.004993272,3.044626381
4.77E-01,8.71E+01,85.42462165,2.66E+00,1.70E+01,3.63E+00,-2.423831691,2.019913373,3.081916312
4.77E-01,8.67E+01,85.0295887,2.86E+00,1.68E+01,3.63E+00,-2.447261977,2.034492626,3.119962542
4.77E-01,8.63E+01,84.70992924,2.56E+00,1.65E+01,3.63E+00,-2.469595256,2.048678038,3.158791628
4.77E-01,8.62E+01,84.60459477,2.13E+00,1.62E+01,3.63E+00,-2.490819235,2.062417653,3.19842145
4.77E-01,8.60E+01,84.44533852,1.97E+00,1.61E+01,3.63E+00,-2.510938301,2.07566321,3.238859124
4.77E-01,8.61E+01,84.53193317,2.13E+00,1.60E+01,3.63E+00,-2.529973825,2.08837243,3.280097625
4.77E-01,8.65E+01,85.04627572,2.39E+00,1.57E+01,3.63E+00,-2.547960844,2.100512454,3.32211489
4.77E-01,8.66E+01,85.14831034,2.43E+00,1.54E+01,3.63E+00,-2.564942247,2.112062571,3.364874145
4.78E-01,8.58E+01,84.40205951,2.16E+00,1.52E+01,3.63E+00,-2.580965728,2.123014584,3.408323782
4.78E-01,8.52E+01,83.79090091,1.86E+00,1.51E+01,3.63E+00,-2.596080957,2.133373109,3.452399919
4.78E-01,8.55E+01,84.2201057,1.86E+00,1.48E+01,3.63E+00,-2.610333692,2.143156647,3.497031871
4.78E-01,8.64E+01,85.17128909,2.17E+00,1.43E+01,3.63E+00,-2.623760111,2.152396695,3.542146325
4.78E-01,8.66E+01,85.4581268,2.43E+00,1.40E+01,3.63E+00,-2.636385723,2.161133848,3.587668697
4.78E-01,8.60E+01,84.84550919,2.47E+00,1.40E+01,3.63E+00,-2.648229965,2.169412762,3.633523406
4.78E-01,8.54E+01,84.26518737,2.45E+00,1.39E+01,3.63E+00,-2.659311737,2.177278216,3.679635715
4.78E-01,8.54E+01,84.24123082,2.49E+00,1.38E+01,3.63E+00,-2.669649682,2.184772818,3.725936057
4.78E-01,8.53E+01,84.19513412,2.50E+00,1.35E+01,3.63E+00,-2.679258853,2.191934827,3.772364454
4.78E-01,8.48E+01,83.72139514,2.36E+00,1.33E+01,3.63E+00,-2.688150872,2.198794906,3.818872641
4.79E-01,8.43E+01,83.2389466,2.19E+00,1.31E+01,3.63E+00,-2.696338847,2.205373144,3.865423771
4.79E-01,8.43E+01,83.25729696,2.18E+00,1.28E+01,3.63E+00,-2.703840682,2.211678137,3.911989729
4.79E-01,8.48E+01,83.85572976,2.40E+00,1.25E+01,3.63E+00,-2.710676581,2.217708465,3.958546972
4.79E-01,8.56E+01,84.62813819,2.61E+00,1.23E+01,3.63E+00,-2.716864211,2.223455088,4.005073731
4.79E-01,8.60E+01,85.06395166,2.68E+00,1.21E+01,3.63E+00,-2.722417897,2.228902179,4.051549718
4.79E-01,8.58E+01,84.97628926,2.65E+00,1.19E+01,3.63E+00,-2.727353127,2.234026258,4.097957191
4.79E-01,8.52E+01,84.37470534,2.56E+00,1.17E+01,3.63E+00,-2.731690345,2.238796147,4.144281605
4.79E-01,8.45E+01,83.71224163,2.47E+00,1.15E+01,3.63E+00,-2.735453312,2.243175079,4.190510482
4.79E-01,8.46E+01,83.7837877,2.48E+00,1.12E+01,3.63E+00,-2.738664204,2.247124462,4.236632091
4.79E-01,8.51E+01,84.36171309,2.50E+00,1.09E+01,3.63E+00,-2.741340918,2.25060733,4.282635161
4.80E-01,8.51E+01,84.36801302,2.29E+00,1.07E+01,3.63E+00,-2.743499868,2.253588194,4.32850725
4.80E-01,8.45E+01,83.7974485,1.85E+00,1.06E+01,3.63E+00,-2.745159526,2.256029956,4.374232381
4.80E-01,8.44E+01,83.70255741,1.57E+00,1.06E+01,3.63E+00,-2.746338517,2.257892561,4.419791612
4.80E-01,8.52E+01,84.47340849,2.00E+00,1.06E+01,3.63E+00,-2.747052278,2.25913447,4.465165175
4.80E-01,8.61E+01,85.42975711,2.96E+00,1.07E+01,3.63E+00,-2.74731338,2.259713741,4.510332533
4.80E-01,8.65E+01,85.78206281,3.38E+00,1.06E+01,3.63E+00,-2.747132591,2.259586828,4.555270669
4.80E-01,8.61E+01,85.42163521,2.87E+00,1.04E+01,3.63E+00,-2.746519595,2.258706431,4.599953426
4.80E-01,8.56E+01,84.97425435,2.22E+00,1.03E+01,3.63E+00,-2.745486643,2.257020347,4.644353471
4.80E-01,8.57E+01,85.08870374,2.27E+00,1.03E+01,3.63E+00,-2.744053127,2.254471995,4.68844562
4.80E-01,8.64E+01,85.67056033,2.93E+00,1.04E+01,3.63E+00,-2.742245442,2.251003034,4.732209339
4.81E-01,8.68E+01,86.15140241,3.40E+00,1.05E+01,3.63E+00,-2.740093755,2.246557728,4.775629378
4.81E-01,8.69E+01,86.26776691,3.02E+00,1.03E+01,3.63E+00,-2.73763171,2.241087103,4.818694961
4.81E-01,8.67E+01,86.08746948,2.17E+00,9.98E+00,3.63E+00,-2.73489724,2.234551582,4.861399188
4.81E-01,8.63E+01,85.75963191,1.71E+00,9.69E+00,3.63E+00,-2.731929739,2.226922261,4.903738666
4.81E-01,8.61E+01,85.58327796,1.88E+00,9.55E+00,3.63E+00,-2.728765798,2.218181727,4.945712528
4.81E-01,8.62E+01,85.6475012,2.29E+00,9.48E+00,3.63E+00,-2.725436035,2.208325337,4.987323338
4.81E-01,8.62E+01,85.64420878,2.60E+00,9.45E+00,3.63E+00,-2.721963574,2.197361872,5.028580311
4.81E-01,8.62E+01,85.59596341,2.83E+00,9.38E+00,3.63E+00,-2.718365262,2.185312432,5.069500566
4.81E-01,8.64E+01,85.82344761,3.08E+00,9.14E+00,3.63E+00,-2.714653078,2.172209369,5.110107673
4.81E-01,8.66E+01,86.12691366,3.24E+00,8.80E+00,3.63E+00,-2.710833901,2.158096086,5.15042948
4.82E-01,8.65E+01,85.99053197,3.13E+00,8.61E+00,3.63E+00,-2.706909105,2.14302621,5.190495335
4.82E-01,8.59E+01,85.39245433,2.85E+00,8.58E+00,3.63E+00,-2.702873975,2.127062651,5.230333829
4.82E-01,8.55E+01,85.04270504,2.72E+00,8.53E+00,3.63E+00,-2.698716577,2.110277999,5.269972331
4.82E-01,8.61E+01,85.6534603,2.90E+00,8.44E+00,3.63E+00,-2.694414998,2.092755788,5.309437469
4.82E-01,8.74E+01,86.91765709,3.15E+00,8.43E+00,3.63E+00,-2.689933679,2.074589969,5.348755306
4.82E-01,8.83E+01,87.81906571,3.18E+00,8.50E+00,3.63E+00,-2.68522485,2.055880483,5.387949849
4.82E-01,8.84E+01,87.8973956,3.04E+00,8.53E+00,3.63E+00,-2.680238174,2.036726751,5.427039168
4.82E-01,8.80E+01,87.50123068,2.95E+00,8.46E+00,3.63E+00,-2.674931855,2.017223078,5.466031307
4.82E-01,8.76E+01,87.12122745,2.97E+00,8.37E+00,3.63E+00,-2.669276469,1.997457568,5.504923226
4.82E-01,8.75E+01,87.09934459,3.05E+00,8.16E+00,3.63E+00,-2.663251705,1.977512858,5.543702048
4.83E-01,8.80E+01,87.57504634,3.20E+00,7.77E+00,3.63E+00,-2.656842022,1.957466408,5.582345523
4.83E-01,8.87E+01,88.29043123,3.43E+00,7.35E+00,3.63E+00,-2.650035788,1.937389731,5.620821348
4.83E-01,8.91E+01,88.71666852,3.53E+00,7.10E+00,3.63E+00,-2.642829525,1.917347426,5.65908686
4.83E-01,8.90E+01,88.6610624,3.25E+00,7.02E+00,3.63E+00,-2.635233086,1.897397519,5.697089779
4.83E-01,8.90E+01,88.64317298,2.78E+00,6.93E+00,3.63E+00,-2.62726938,1.877593368,5.734770161
4.83E-01,8.95E+01,89.15380298,2.73E+00,6.74E+00,3.63E+00,-2.618969921,1.85798557,5.772063709
4.83E-01,9.00E+01,89.72843108,3.33E+00,6.52E+00,3.63E+00,-2.610371851,1.838622532,5.808904956
4.83E-01,8.99E+01,89.62366064,4.00E+00,6.33E+00,3.63E+00,-2.601518248,1.819549084,5.845227943
4.83E-01,8.94E+01,89.07242474,4.15E+00,6.11E+00,3.63E+00,-2.592460639,1.800803752,5.880965248
4.83E-01,8.92E+01,88.96483192,3.95E+00,5.85E+00,3.63E+00,-2.583260062,1.782417503,5.9160485
4.84E-01,8.98E+01,89.51571804,3.83E+00,5.61E+00,3.63E+00,-2.57398303,1.764415114,5.950411417
4.84E-01,9.03E+01,90.03909134,3.79E+00,5.44E+00,3.63E+00,-2.564695323,1.746816188,5.983993282
4.84E-01,9.02E+01,90.00212171,3.73E+00,5.36E+00,3.63E+00,-2.555458694,1.729634194,6.016740372
4.84E-01,8.98E+01,89.51726776,3.69E+00,5.33E+00,3.63E+00,-2.546330484,1.712876798,6.048605308
4.84E-01,8.92E+01,88.94706565,3.72E+00,5.26E+00,3.63E+00,-2.537363246,1.696549468,6.079545832
4.84E-01,8.89E+01,88.64715147,3.79E+00,5.15E+00,3.63E+00,-2.528601807,1.680659397,6.109524015
4.84E-01,8.90E+01,88.75414964,3.93E+00,5.05E+00,3.63E+00,-2.520078871,1.665217262,6.138506351
4.84E-01,8.93E+01,89.04281414,4.12E+00,4.97E+00,3.63E+00,-2.511814614,1.65023717,6.166463458
4.84E-01,8.94E+01,89.12994997,4.29E+00,4.96E+00,3.63E+00,-2.503821751,1.635735926,6.19336836
4.84E-01,8.91E+01,88.80315254,4.32E+00,5.08E+00,3.63E+00,-2.496111303,1.621732852,6.21919481
4.85E-01,8.87E+01,88.46048532,4.29E+00,5.20E+00,3.63E+00,-2.488694725,1.608250261,6.243916794
4.85E-01,8.90E+01,88.72575055,4.38E+00,5.05E+00,3.63E+00,-2.481580005,1.595314302,6.26750918
4.85E-01,8.95E+01,89.3066911,4.58E+00,4.68E+00,3.63E+00,-2.474765933,1.5829563,6.289948609
4.85E-01,8.96E+01,89.41486252,4.71E+00,4.43E+00,3.63E+00,-2.468243461,1.571212661,6.311212505
4.85E-01,8.92E+01,88.99635406,4.72E+00,4.43E+00,3.63E+00,-2.462001425,1.560122134,6.331276766
4.85E-01,8.87E+01,88.49153452,4.67E+00,4.57E+00,3.63E+00,-2.456026975,1.549723218,6.350115173
4.85E-01,8.84E+01,88.10413121,4.61E+00,4.71E+00,3.63E+00,-2.450303077,1.540053997,6.367700824
4.85E-01,8.81E+01,87.813187,4.58E+00,4.80E+00,3.63E+00,-2.444810197,1.531152703,6.384007828
4.85E-01,8.80E+01,87.72638044,4.64E+00,4.81E+00,3.63E+00,-2.439530156,1.523057088,6.399012417
4.85E-01,8.81E+01,87.86907147,4.81E+00,4.81E+00,3.63E+00,-2.434446343,1.515803529,6.412694258
4.86E-01,8.82E+01,87.94314863,4.99E+00,4.82E+00,3.63E+00,-2.429540998,1.509426596,6.425038035
4.86E-01,8.83E+01,87.9864981,5.14E+00,4.78E+00,3.63E+00,-2.424794675,1.503958498,6.436033868
4.86E-01,8.86E+01,88.35619635,5.24E+00,4.70E+00,3.63E+00,-2.420188611,1.499428832,6.44567706
4.86E-01,8.91E+01,88.82484877,5.26E+00,4.83E+00,3.63E+00,-2.415708552,1.495864297,6.45396773
4.86E-01,8.90E+01,88.7145879,5.19E+00,5.19E+00,3.63E+00,-2.411349298,1.493286727,6.460909046
4.86E-01,8.82E+01,87.90739715,5.15E+00,5.44E+00,3.63E+00,-2.407117786,1.491710761,6.466505237
4.86E-01,8.75E+01,87.17245003,5.25E+00,5.44E+00,3.63E+00,-2.40303307,1.491144431,6.47076269
4.86E-01,8.75E+01,87.17200371,5.46E+00,5.36E+00,3.63E+00,-2.399122295,1.491592511,6.473694179
4.86E-01,8.79E+01,87.57180044,5.66E+00,5.39E+00,3.63E+00,-2.395413197,1.493059162,6.475322612
4.86E-01,8.80E+01,87.67828203,5.72E+00,5.55E+00,3.63E+00,-2.391927872,1.495547921,6.475681554
4.87E-01,8.77E+01,87.35400582,5.71E+00,5.69E+00,3.63E+00,-2.388681465,1.499060492,6.474814115
4.87E-01,8.73E+01,86.95436893,5.71E+00,5.70E+00,3.63E+00,-2.385683568,1.503596322,6.472773149
4.87E-01,8.73E+01,86.92898567,5.75E+00,5.64E+00,3.63E+00,-2.38293999,1.509152884,6.469622325
4.87E-01,8.78E+01,87.40236434,5.86E+00,5.60E+00,3.63E+00,-2.380455048,1.515725914,6.465436626
4.87E-01,8.83E+01,87.88798625,6.06E+00,5.57E+00,3.63E+00,-2.378233497,1.523308871,6.460301627
4.87E-01,8.82E+01,87.79923027,6.20E+00,5.55E+00,3.63E+00,-2.376281169,1.531891051,6.454310414
4.87E-01,8.75E+01,87.11427441,6.12E+00,5.59E+00,3.63E+00,-2.374604508,1.541455942,6.447559083
4.87E-01,8.68E+01,86.41997274,5.95E+00,5.62E+00,3.63E+00,-2.373208826,1.551981765,6.440144664
4.87E-01,8.68E+01,86.42474006,6.03E+00,5.54E+00,3.63E+00,-2.37209727,1.563443166,6.432166626
4.87E-01,8.75E+01,87.08095017,6.57E+00,5.42E+00,3.63E+00,-2.371273972,1.575811397,6.423727679
4.88E-01,8.79E+01,87.48148808,7.16E+00,5.42E+00,3.63E+00,-2.370749919,1.589052116,6.414930624
4.88E-01,8.75E+01,87.02557697,7.20E+00,5.58E+00,3.63E+00,-2.370545354,1.603123404,6.405874083
4.88E-01,8.66E+01,86.18749806,6.76E+00,5.76E+00,3.63E+00,-2.370684876,1.617976743,6.396650731
4.88E-01,8.62E+01,85.77843303,6.43E+00,5.87E+00,3.63E+00,-2.371188703,1.63356043,6.387348063
4.88E-01,8.64E+01,85.90210455,6.65E+00,5.90E+00,3.63E+00,-2.372067204,1.649822799,6.378049776
4.88E-01,8.66E+01,86.14243023,7.15E+00,5.89E+00,3.63E+00,-2.373320512,1.666713275,6.368835917
4.88E-01,8.68E+01,86.26915459,7.33E+00,5.86E+00,3.63E+00,-2.374940314,1.684181929,6.359781763
4.88E-01,8.67E+01,86.18050152,7.11E+00,5.87E+00,3.63E+00,-2.376913265,1.70217884,6.350957545
4.88E-01,8.62E+01,85.68482968,7.00E+00,6.02E+00,3.63E+00,-2.379225848,1.720652615,6.342429206
4.88E-01,8.54E+01,84.88989401,7.25E+00,6.31E+00,3.63E+00,-2.381867209,1.739548238,6.334258522
4.89E-01,8.50E+01,84.37297664,7.58E+00,6.55E+00,3.63E+00,-2.384827617,1.758806694,6.326503422
4.89E-01,8.51E+01,84.52761937,7.72E+00,6.61E+00,3.63E+00,-2.388094173,1.778366896,6.319219758
4.89E-01,8.57E+01,85.05731674,7.77E+00,6.54E+00,3.63E+00,-2.391646875,1.798167091,6.312463057
4.89E-01,8.59E+01,85.31151961,7.98E+00,6.50E+00,3.63E+00,-2.395457402,1.818144287,6.306288795
4.89E-01,8.57E+01,85.08222528,8.31E+00,6.60E+00,3.63E+00,-2.399491526,1.838232854,6.30075098
4.89E-01,8.56E+01,84.89733455,8.46E+00,6.82E+00,3.63E+00,-2.40371335,1.858363442,6.295899878
4.89E-01,8.59E+01,85.15545618,8.35E+00,7.06E+00,3.63E+00,-2.408088062,1.878463046,6.291780343
4.89E-01,8.60E+01,85.34315069,8.20E+00,7.17E+00,3.63E+00,-2.41258324,1.898455893,6.288430327
4.89E-01,8.54E+01,84.75327604,8.20E+00,7.12E+00,3.63E+00,-2.41717087,1.918263831,6.28587874
4.89E-01,8.44E+01,83.70357874,8.42E+00,7.22E+00,3.63E+00,-2.421828271,1.937807062,6.284144739
4.90E-01,8.41E+01,83.30084167,8.69E+00,7.64E+00,3.63E+00,-2.426534646,1.95700627,6.283239701
4.90E-01,8.47E+01,83.84186758,8.68E+00,8.00E+00,3.63E+00,-2.431266349,1.975784265,6.283168965
4.90E-01,8.52E+01,84.40117821,8.45E+00,8.04E+00,3.63E+00,-2.435997256,1.994065923,6.283930815
4.90E-01,8.51E+01,84.32232068,8.37E+00,8.06E+00,3.63E+00,-2.440704052,2.011778295,6.285514399
4.90E-01,8.48E+01,83.90587623,8.63E+00,8.27E+00,3.63E+00,-2.445371155,2.028852143,6.287899699
4.90E-01,8.45E+01,83.57550007,8.93E+00,8.49E+00,3.63E+00,-2.449993268,2.045223654,6.291059559
4.90E-01,8.42E+01,83.26313527,9.02E+00,8.64E+00,3.63E+00,-2.454576299,2.060835111,6.294960851
4.90E-01,8.36E+01,82.62599322,8.85E+00,8.92E+00,3.63E+00,-2.459137004,2.075634111,6.299563516
4.90E-01,8.29E+01,81.93063164,8.49E+00,9.27E+00,3.63E+00,-2.463701718,2.089571998,6.304820007
4.90E-01,8.31E+01,82.1138399,8.32E+00,9.43E+00,3.63E+00,-2.468304183,2.102603462,6.310677827
4.91E-01,8.41E+01,83.08228643,8.79E+00,9.49E+00,3.63E+00,-2.472984644,2.114687335,6.317083295
4.91E-01,8.45E+01,83.42795558,9.53E+00,9.68E+00,3.63E+00,-2.477793137,2.125786262,6.323982379
4.91E-01,8.38E+01,82.60944035,9.68E+00,9.95E+00,3.63E+00,-2.482792588,2.135865425,6.331319404
4.91E-01,8.27E+01,81.55170564,9.25E+00,1.02E+01,3.63E+00,-2.488055903,2.144892782,6.339038257
4.91E-01,8.22E+01,81.10934267,8.91E+00,1.03E+01,3.63E+00,-2.493660126,2.152841319,6.347086079
4.91E-01,8.24E+01,81.28534507,8.87E+00,1.03E+01,3.63E+00,-2.499681505,2.159691335,6.355415376
4.91E-01,8.28E+01,81.66898013,8.96E+00,1.02E+01,3.63E+00,-2.506190546,2.165430805,6.36398309
4.91E-01,8.31E+01,82.00791104,9.03E+00,1.02E+01,3.63E+00,-2.513248864,2.170053801,6.372748717
4.91E-01,8.34E+01,82.24571905,9.04E+00,1.03E+01,3.63E+00,-2.520910764,2.173558311,6.381673468
4.91E-01,8.35E+01,82.34253933,9.12E+00,1.04E+01,3.63E+00,-2.529226613,2.175944252,6.390719518
4.92E-01,8.34E+01,82.2023013,9.43E+00,1.05E+01,3.63E+00,-2.538242188,2.177212519,6.399848627
4.92E-01,8.30E+01,81.74556718,9.71E+00,1.05E+01,3.63E+00,-2.547992896,2.177365881,6.409022739
4.92E-01,8.24E+01,81.09938448,9.68E+00,1.05E+01,3.63E+00,-2.558495782,2.17641156,6.41820813
