Madymo Validation 03.26.2021
Explico Engineering Co. DRD
--

Time (s), /2/2049 ( /Scaled_Hybrid_III_50th/NeckUp_Fz_lce ) - LOAD_CELL Force (N)   FILTER=CFC1000 - -, /2/2052 ( /Scaled_Hybrid_III_50th/NeckUp_My_lce ) - LOAD_CELL Torque (Nm) FILTER=CFC600 - -, /2/2041 ( /Scaled_Hybrid_III_50th/NeckLow_Fz_lce ) - LOAD_CELL Force (N)   FILTER=CFC1000 - -, /2/2044 ( /Scaled_Hybrid_III_50th/NeckLow_My_lce ) - LOAD_CELL Torque (Nm) FILTER=CFC600 - -, /2/5026 ( /Scaled_Hybrid_III_50th/LumbarSpineLow_Fz_lce ) - LOAD_CELL Force (N)   FILTER=CFC1000 - -, /2/5029 ( /Scaled_Hybrid_III_50th/LumbarSpineLow_My_lce ) - LOAD_CELL Torque (Nm) FILTER=CFC1000 - -
2.006000E-01, -1.585244E+01, 1.453705E+00, -1.989156E+01, 1.296864E+01, -9.877380E+01, 4.239167E+01
2.007000E-01, -1.596830E+01, 1.459484E+00, -2.004262E+01, 1.300644E+01, -9.893916E+01, 4.238731E+01
2.008000E-01, -1.608128E+01, 1.465339E+00, -2.018999E+01, 1.304405E+01, -9.908717E+01, 4.238281E+01
2.009000E-01, -1.619133E+01, 1.471266E+00, -2.033363E+01, 1.308148E+01, -9.921752E+01, 4.237815E+01
2.010000E-01, -1.629839E+01, 1.477260E+00, -2.047347E+01, 1.311872E+01, -9.932998E+01, 4.237333E+01
2.011000E-01, -1.640238E+01, 1.483320E+00, -2.060942E+01, 1.315578E+01, -9.942431E+01, 4.236833E+01
2.012000E-01, -1.650343E+01, 1.489442E+00, -2.074161E+01, 1.319266E+01, -9.950018E+01, 4.236310E+01
2.013000E-01, -1.660194E+01, 1.495624E+00, -2.087056E+01, 1.322938E+01, -9.955711E+01, 4.235744E+01
2.014000E-01, -1.669824E+01, 1.501862E+00, -2.099669E+01, 1.326594E+01, -9.959442E+01, 4.235122E+01
2.015000E-01, -1.679213E+01, 1.508155E+00, -2.111977E+01, 1.330235E+01, -9.961148E+01, 4.234445E+01
2.016000E-01, -1.688327E+01, 1.514498E+00, -2.123938E+01, 1.333862E+01, -9.960794E+01, 4.233722E+01
2.017000E-01, -1.697149E+01, 1.520889E+00, -2.135530E+01, 1.337474E+01, -9.958366E+01, 4.232957E+01
2.018000E-01, -1.705676E+01, 1.527323E+00, -2.146750E+01, 1.341072E+01, -9.953853E+01, 4.232148E+01
2.019000E-01, -1.713906E+01, 1.533798E+00, -2.157596E+01, 1.344655E+01, -9.947243E+01, 4.231294E+01
2.020000E-01, -1.721834E+01, 1.540309E+00, -2.168060E+01, 1.348224E+01, -9.938524E+01, 4.230397E+01
2.021000E-01, -1.729454E+01, 1.546853E+00, -2.178137E+01, 1.351779E+01, -9.927688E+01, 4.229457E+01
2.022000E-01, -1.736765E+01, 1.553428E+00, -2.187823E+01, 1.355321E+01, -9.914729E+01, 4.228475E+01
2.023000E-01, -1.743761E+01, 1.560029E+00, -2.197114E+01, 1.358850E+01, -9.899642E+01, 4.227449E+01
2.024000E-01, -1.750443E+01, 1.566653E+00, -2.206008E+01, 1.362368E+01, -9.882427E+01, 4.226382E+01
2.025000E-01, -1.756808E+01, 1.573296E+00, -2.214502E+01, 1.365872E+01, -9.863084E+01, 4.225273E+01
2.026000E-01, -1.762845E+01, 1.579957E+00, -2.222584E+01, 1.369360E+01, -9.841615E+01, 4.224122E+01
2.027000E-01, -1.768546E+01, 1.586639E+00, -2.230246E+01, 1.372823E+01, -9.818025E+01, 4.222929E+01
2.028000E-01, -1.773960E+01, 1.593351E+00, -2.237542E+01, 1.376246E+01, -9.792319E+01, 4.221693E+01
2.029000E-01, -1.779184E+01, 1.600109E+00, -2.244579E+01, 1.379618E+01, -9.764503E+01, 4.220414E+01
2.030000E-01, -1.784224E+01, 1.606927E+00, -2.251362E+01, 1.382939E+01, -9.734591E+01, 4.219092E+01
2.031000E-01, -1.788955E+01, 1.613813E+00, -2.257750E+01, 1.386224E+01, -9.702599E+01, 4.217725E+01
2.032000E-01, -1.793285E+01, 1.620762E+00, -2.263640E+01, 1.389489E+01, -9.668552E+01, 4.216315E+01
2.033000E-01, -1.797232E+01, 1.627761E+00, -2.269055E+01, 1.392747E+01, -9.632472E+01, 4.214858E+01
2.034000E-01, -1.800835E+01, 1.634796E+00, -2.274040E+01, 1.396002E+01, -9.594366E+01, 4.213354E+01
2.035000E-01, -1.804106E+01, 1.641850E+00, -2.278611E+01, 1.399252E+01, -9.554239E+01, 4.211800E+01
2.036000E-01, -1.807048E+01, 1.648911E+00, -2.282770E+01, 1.402495E+01, -9.512102E+01, 4.210196E+01
2.037000E-01, -1.809664E+01, 1.655969E+00, -2.286522E+01, 1.405730E+01, -9.467971E+01, 4.208541E+01
2.038000E-01, -1.811961E+01, 1.663018E+00, -2.289874E+01, 1.408956E+01, -9.421861E+01, 4.206834E+01
2.039000E-01, -1.813941E+01, 1.670053E+00, -2.292832E+01, 1.412172E+01, -9.373784E+01, 4.205075E+01
2.040000E-01, -1.815611E+01, 1.677071E+00, -2.295401E+01, 1.415377E+01, -9.323750E+01, 4.203264E+01
2.041000E-01, -1.816973E+01, 1.684072E+00, -2.297585E+01, 1.418574E+01, -9.271771E+01, 4.201399E+01
2.042000E-01, -1.818032E+01, 1.691053E+00, -2.299391E+01, 1.421760E+01, -9.217858E+01, 4.199481E+01
2.043000E-01, -1.818791E+01, 1.698014E+00, -2.300824E+01, 1.424938E+01, -9.162020E+01, 4.197509E+01
2.044000E-01, -1.819255E+01, 1.704955E+00, -2.301887E+01, 1.428107E+01, -9.104268E+01, 4.195484E+01
2.045000E-01, -1.819427E+01, 1.711875E+00, -2.302585E+01, 1.431267E+01, -9.044615E+01, 4.193405E+01
2.046000E-01, -1.819311E+01, 1.718775E+00, -2.302925E+01, 1.434418E+01, -8.983073E+01, 4.191273E+01
2.047000E-01, -1.818910E+01, 1.725653E+00, -2.302909E+01, 1.437561E+01, -8.919656E+01, 4.189088E+01
2.048000E-01, -1.818229E+01, 1.732510E+00, -2.302544E+01, 1.440696E+01, -8.854381E+01, 4.186848E+01
2.049000E-01, -1.817271E+01, 1.739346E+00, -2.301833E+01, 1.443823E+01, -8.787265E+01, 4.184555E+01
2.050000E-01, -1.816040E+01, 1.746162E+00, -2.300783E+01, 1.446941E+01, -8.718327E+01, 4.182207E+01
2.051000E-01, -1.814541E+01, 1.752957E+00, -2.299398E+01, 1.450053E+01, -8.647590E+01, 4.179804E+01
2.052000E-01, -1.812777E+01, 1.759731E+00, -2.297683E+01, 1.453156E+01, -8.575077E+01, 4.177347E+01
2.053000E-01, -1.810754E+01, 1.766486E+00, -2.295645E+01, 1.456252E+01, -8.500813E+01, 4.174834E+01
2.054000E-01, -1.808475E+01, 1.773221E+00, -2.293289E+01, 1.459341E+01, -8.424827E+01, 4.172264E+01
2.055000E-01, -1.805946E+01, 1.779936E+00, -2.290621E+01, 1.462423E+01, -8.347148E+01, 4.169637E+01
2.056000E-01, -1.803171E+01, 1.786633E+00, -2.287648E+01, 1.465499E+01, -8.267806E+01, 4.166953E+01
2.057000E-01, -1.800155E+01, 1.793312E+00, -2.284375E+01, 1.468567E+01, -8.186834E+01, 4.164211E+01
2.058000E-01, -1.796904E+01, 1.799973E+00, -2.280810E+01, 1.471630E+01, -8.104265E+01, 4.161409E+01
2.059000E-01, -1.793423E+01, 1.806616E+00, -2.276959E+01, 1.474687E+01, -8.020134E+01, 4.158549E+01
2.060000E-01, -1.789717E+01, 1.813243E+00, -2.272828E+01, 1.477737E+01, -7.934477E+01, 4.155629E+01
2.061000E-01, -1.785791E+01, 1.819854E+00, -2.268425E+01, 1.480782E+01, -7.847329E+01, 4.152649E+01
2.062000E-01, -1.781652E+01, 1.826449E+00, -2.263756E+01, 1.483822E+01, -7.758726E+01, 4.149610E+01
2.063000E-01, -1.777303E+01, 1.833030E+00, -2.258828E+01, 1.486856E+01, -7.668706E+01, 4.146510E+01
2.064000E-01, -1.772751E+01, 1.839596E+00, -2.253647E+01, 1.489885E+01, -7.577305E+01, 4.143351E+01
2.065000E-01, -1.768001E+01, 1.846149E+00, -2.248221E+01, 1.492909E+01, -7.484560E+01, 4.140132E+01
2.066000E-01, -1.763058E+01, 1.852690E+00, -2.242556E+01, 1.495929E+01, -7.390512E+01, 4.136854E+01
2.067000E-01, -1.757928E+01, 1.859219E+00, -2.236658E+01, 1.498944E+01, -7.295199E+01, 4.133516E+01
2.068000E-01, -1.752614E+01, 1.865737E+00, -2.230534E+01, 1.501954E+01, -7.198658E+01, 4.130121E+01
2.069000E-01, -1.747124E+01, 1.872246E+00, -2.224191E+01, 1.504960E+01, -7.100922E+01, 4.126667E+01
2.070000E-01, -1.741461E+01, 1.878745E+00, -2.217634E+01, 1.507962E+01, -7.002030E+01, 4.123155E+01
2.071000E-01, -1.735631E+01, 1.885237E+00, -2.210870E+01, 1.510959E+01, -6.902017E+01, 4.119585E+01
2.072000E-01, -1.729639E+01, 1.891722E+00, -2.203906E+01, 1.513953E+01, -6.800919E+01, 4.115958E+01
2.073000E-01, -1.723492E+01, 1.898201E+00, -2.196750E+01, 1.516942E+01, -6.698775E+01, 4.112274E+01
2.074000E-01, -1.717193E+01, 1.904675E+00, -2.189406E+01, 1.519928E+01, -6.595621E+01, 4.108533E+01
2.075000E-01, -1.710748E+01, 1.911146E+00, -2.181882E+01, 1.522910E+01, -6.491495E+01, 4.104735E+01
2.076000E-01, -1.704164E+01, 1.917613E+00, -2.174185E+01, 1.525888E+01, -6.386432E+01, 4.100880E+01
2.077000E-01, -1.697450E+01, 1.924079E+00, -2.166327E+01, 1.528863E+01, -6.280470E+01, 4.096968E+01
2.078000E-01, -1.690608E+01, 1.930542E+00, -2.158312E+01, 1.531835E+01, -6.173650E+01, 4.092999E+01
2.079000E-01, -1.683621E+01, 1.937006E+00, -2.150119E+01, 1.534805E+01, -6.066025E+01, 4.088974E+01
2.080000E-01, -1.676498E+01, 1.943475E+00, -2.141757E+01, 1.537773E+01, -5.957636E+01, 4.084892E+01
2.081000E-01, -1.669378E+01, 1.949953E+00, -2.133399E+01, 1.540740E+01, -5.848455E+01, 4.080752E+01
2.082000E-01, -1.662462E+01, 1.956453E+00, -2.125285E+01, 1.543701E+01, -5.738406E+01, 4.076553E+01
2.083000E-01, -1.655712E+01, 1.962982E+00, -2.117358E+01, 1.546650E+01, -5.627484E+01, 4.072295E+01
2.084000E-01, -1.648814E+01, 1.969549E+00, -2.109228E+01, 1.549579E+01, -5.515815E+01, 4.067977E+01
2.085000E-01, -1.641533E+01, 1.976158E+00, -2.100604E+01, 1.552482E+01, -5.403532E+01, 4.063604E+01
2.086000E-01, -1.633864E+01, 1.982810E+00, -2.091483E+01, 1.555358E+01, -5.290697E+01, 4.059175E+01
2.087000E-01, -1.625879E+01, 1.989503E+00, -2.081955E+01, 1.558206E+01, -5.177340E+01, 4.054691E+01
2.088000E-01, -1.617623E+01, 1.996237E+00, -2.072079E+01, 1.561029E+01, -5.063504E+01, 4.050152E+01
2.089000E-01, -1.609136E+01, 2.003011E+00, -2.061903E+01, 1.563829E+01, -4.949234E+01, 4.045561E+01
2.090000E-01, -1.600406E+01, 2.009824E+00, -2.051415E+01, 1.566611E+01, -4.834577E+01, 4.040918E+01
2.091000E-01, -1.591335E+01, 2.016683E+00, -2.040498E+01, 1.569377E+01, -4.719578E+01, 4.036223E+01
2.092000E-01, -1.582045E+01, 2.023601E+00, -2.029301E+01, 1.572134E+01, -4.604285E+01, 4.031478E+01
2.093000E-01, -1.573327E+01, 2.030609E+00, -2.018786E+01, 1.574885E+01, -4.488743E+01, 4.026684E+01
2.094000E-01, -1.566101E+01, 2.037744E+00, -2.010064E+01, 1.577628E+01, -4.372978E+01, 4.021841E+01
2.095000E-01, -1.560237E+01, 2.045043E+00, -2.002966E+01, 1.580355E+01, -4.257005E+01, 4.016951E+01
2.096000E-01, -1.554730E+01, 2.052528E+00, -1.996269E+01, 1.583055E+01, -4.140851E+01, 4.012016E+01
2.097000E-01, -1.548967E+01, 2.060208E+00, -1.989226E+01, 1.585719E+01, -4.024540E+01, 4.007037E+01
2.098000E-01, -1.543079E+01, 2.068084E+00, -1.982000E+01, 1.588340E+01, -3.908051E+01, 4.002014E+01
2.099000E-01, -1.537290E+01, 2.076161E+00, -1.974859E+01, 1.590914E+01, -3.791354E+01, 3.996947E+01
2.100000E-01, -1.531455E+01, 2.084443E+00, -1.967620E+01, 1.593437E+01, -3.674509E+01, 3.991838E+01
2.101000E-01, -1.525296E+01, 2.092937E+00, -1.959945E+01, 1.595900E+01, -3.557635E+01, 3.986689E+01
2.102000E-01, -1.518760E+01, 2.101648E+00, -1.951764E+01, 1.598297E+01, -3.440822E+01, 3.981500E+01
2.103000E-01, -1.511959E+01, 2.110574E+00, -1.943216E+01, 1.600629E+01, -3.324114E+01, 3.976274E+01
2.104000E-01, -1.504948E+01, 2.119708E+00, -1.934372E+01, 1.602898E+01, -3.207553E+01, 3.971013E+01
2.105000E-01, -1.497704E+01, 2.129033E+00, -1.925208E+01, 1.605113E+01, -3.091191E+01, 3.965725E+01
2.106000E-01, -1.490219E+01, 2.138534E+00, -1.915714E+01, 1.607279E+01, -2.975088E+01, 3.960414E+01
2.107000E-01, -1.482513E+01, 2.148200E+00, -1.905920E+01, 1.609401E+01, -2.859304E+01, 3.955084E+01
2.108000E-01, -1.474616E+01, 2.158023E+00, -1.895861E+01, 1.611485E+01, -2.743893E+01, 3.949738E+01
2.109000E-01, -1.466549E+01, 2.168000E+00, -1.885566E+01, 1.613531E+01, -2.628911E+01, 3.944380E+01
2.110000E-01, -1.458333E+01, 2.178128E+00, -1.875062E+01, 1.615541E+01, -2.514411E+01, 3.939013E+01
2.111000E-01, -1.449988E+01, 2.188404E+00, -1.864374E+01, 1.617518E+01, -2.400445E+01, 3.933639E+01
2.112000E-01, -1.441533E+01, 2.198826E+00, -1.853528E+01, 1.619462E+01, -2.287063E+01, 3.928263E+01
2.113000E-01, -1.432986E+01, 2.209390E+00, -1.842546E+01, 1.621374E+01, -2.174313E+01, 3.922885E+01
2.114000E-01, -1.424364E+01, 2.220092E+00, -1.831450E+01, 1.623257E+01, -2.062245E+01, 3.917511E+01
2.115000E-01, -1.415682E+01, 2.230930E+00, -1.820262E+01, 1.625111E+01, -1.950905E+01, 3.912141E+01
2.116000E-01, -1.406956E+01, 2.241900E+00, -1.809000E+01, 1.626938E+01, -1.840339E+01, 3.906778E+01
2.117000E-01, -1.398201E+01, 2.252997E+00, -1.797683E+01, 1.628738E+01, -1.730592E+01, 3.901426E+01
2.118000E-01, -1.389428E+01, 2.264220E+00, -1.786327E+01, 1.630513E+01, -1.621707E+01, 3.896086E+01
2.119000E-01, -1.380651E+01, 2.275565E+00, -1.774950E+01, 1.632264E+01, -1.513728E+01, 3.890761E+01
2.120000E-01, -1.371881E+01, 2.287028E+00, -1.763567E+01, 1.633992E+01, -1.406695E+01, 3.885453E+01
2.121000E-01, -1.363129E+01, 2.298606E+00, -1.752190E+01, 1.635697E+01, -1.300648E+01, 3.880164E+01
2.122000E-01, -1.354407E+01, 2.310297E+00, -1.740835E+01, 1.637380E+01, -1.195627E+01, 3.874896E+01
2.123000E-01, -1.345726E+01, 2.322096E+00, -1.729518E+01, 1.639042E+01, -1.091668E+01, 3.869649E+01
2.124000E-01, -1.337094E+01, 2.334003E+00, -1.718248E+01, 1.640684E+01, -9.888073E+00, 3.864428E+01
2.125000E-01, -1.328499E+01, 2.346013E+00, -1.707012E+01, 1.642308E+01, -8.870853E+00, 3.859239E+01
2.126000E-01, -1.319956E+01, 2.358125E+00, -1.695826E+01, 1.643915E+01, -7.865449E+00, 3.854084E+01
2.127000E-01, -1.311583E+01, 2.370340E+00, -1.684840E+01, 1.645509E+01, -6.871901E+00, 3.848927E+01
2.128000E-01, -1.303561E+01, 2.382656E+00, -1.674281E+01, 1.647089E+01, -5.889436E+00, 3.843713E+01
2.129000E-01, -1.295909E+01, 2.395076E+00, -1.664173E+01, 1.648654E+01, -4.916889E+00, 3.838417E+01
2.130000E-01, -1.288414E+01, 2.407598E+00, -1.654246E+01, 1.650197E+01, -3.953676E+00, 3.833063E+01
2.131000E-01, -1.280846E+01, 2.420221E+00, -1.644207E+01, 1.651710E+01, -3.000039E+00, 3.827678E+01
2.132000E-01, -1.273114E+01, 2.432945E+00, -1.633938E+01, 1.653183E+01, -2.056489E+00, 3.822268E+01
2.133000E-01, -1.265164E+01, 2.445771E+00, -1.623363E+01, 1.654606E+01, -1.123483E+00, 3.816833E+01
2.134000E-01, -1.256881E+01, 2.458700E+00, -1.612335E+01, 1.655973E+01, -2.014563E-01, 3.811375E+01
2.135000E-01, -1.248191E+01, 2.471733E+00, -1.600753E+01, 1.657278E+01, 7.092328E-01, 3.805894E+01
2.136000E-01, -1.239110E+01, 2.484874E+00, -1.588638E+01, 1.658520E+01, 1.608348E+00, 3.800394E+01
2.137000E-01, -1.229693E+01, 2.498123E+00, -1.576063E+01, 1.659699E+01, 2.495679E+00, 3.794888E+01
2.138000E-01, -1.219978E+01, 2.511485E+00, -1.563076E+01, 1.660814E+01, 3.371041E+00, 3.789374E+01
2.139000E-01, -1.209976E+01, 2.524961E+00, -1.549688E+01, 1.661867E+01, 4.234412E+00, 3.783788E+01
2.140000E-01, -1.199687E+01, 2.538556E+00, -1.535894E+01, 1.662855E+01, 5.085928E+00, 3.778018E+01
2.141000E-01, -1.189126E+01, 2.552275E+00, -1.521709E+01, 1.663778E+01, 5.925658E+00, 3.771985E+01
2.142000E-01, -1.178326E+01, 2.566122E+00, -1.507176E+01, 1.664635E+01, 6.753502E+00, 3.765678E+01
2.143000E-01, -1.167324E+01, 2.580102E+00, -1.492342E+01, 1.665427E+01, 7.569294E+00, 3.759114E+01
2.144000E-01, -1.156151E+01, 2.594220E+00, -1.477247E+01, 1.666156E+01, 8.372886E+00, 3.752301E+01
2.145000E-01, -1.144832E+01, 2.608478E+00, -1.461922E+01, 1.666822E+01, 9.164150E+00, 3.745245E+01
2.146000E-01, -1.133388E+01, 2.622879E+00, -1.446397E+01, 1.667429E+01, 9.942964E+00, 3.737951E+01
2.147000E-01, -1.121839E+01, 2.637426E+00, -1.430697E+01, 1.667975E+01, 1.070922E+01, 3.730425E+01
2.148000E-01, -1.110205E+01, 2.652119E+00, -1.414847E+01, 1.668464E+01, 1.146281E+01, 3.722675E+01
2.149000E-01, -1.098500E+01, 2.666960E+00, -1.398866E+01, 1.668896E+01, 1.220359E+01, 3.714704E+01
2.150000E-01, -1.086739E+01, 2.681949E+00, -1.382773E+01, 1.669271E+01, 1.293142E+01, 3.706516E+01
2.151000E-01, -1.074937E+01, 2.697086E+00, -1.366589E+01, 1.669593E+01, 1.364648E+01, 3.698131E+01
2.152000E-01, -1.063102E+01, 2.712370E+00, -1.350323E+01, 1.669864E+01, 1.434911E+01, 3.689587E+01
2.153000E-01, -1.051231E+01, 2.727800E+00, -1.333972E+01, 1.670086E+01, 1.503800E+01, 3.680839E+01
2.154000E-01, -1.039343E+01, 2.743374E+00, -1.317561E+01, 1.670258E+01, 1.570985E+01, 3.671667E+01
2.155000E-01, -1.027525E+01, 2.759090E+00, -1.301204E+01, 1.670373E+01, 1.636972E+01, 3.662246E+01
2.156000E-01, -1.015784E+01, 2.774946E+00, -1.284911E+01, 1.670414E+01, 1.703955E+01, 3.653988E+01
2.157000E-01, -1.003662E+01, 2.790945E+00, -1.268081E+01, 1.670353E+01, 1.772700E+01, 3.648303E+01
2.158000E-01, -9.904001E+00, 2.807091E+00, -1.249721E+01, 1.670165E+01, 1.838990E+01, 3.644040E+01
2.159000E-01, -9.758984E+00, 2.823393E+00, -1.229701E+01, 1.669841E+01, 1.898272E+01, 3.638594E+01
2.160000E-01, -9.609205E+00, 2.839863E+00, -1.209038E+01, 1.669400E+01, 1.951902E+01, 3.631326E+01
2.161000E-01, -9.459906E+00, 2.856508E+00, -1.188424E+01, 1.668889E+01, 2.004037E+01, 3.623387E+01
2.162000E-01, -9.311239E+00, 2.873323E+00, -1.167787E+01, 1.668384E+01, 2.056293E+01, 3.615478E+01
2.163000E-01, -9.173930E+00, 2.890275E+00, -1.148455E+01, 1.667998E+01, 2.108269E+01, 3.607533E+01
2.164000E-01, -9.071068E+00, 2.907278E+00, -1.133691E+01, 1.667853E+01, 2.159580E+01, 3.599442E+01
2.165000E-01, -9.006409E+00, 2.924210E+00, -1.124346E+01, 1.668007E+01, 2.209942E+01, 3.591246E+01
2.166000E-01, -8.951882E+00, 2.940953E+00, -1.116711E+01, 1.668401E+01, 2.258918E+01, 3.583025E+01
2.167000E-01, -8.881976E+00, 2.957437E+00, -1.107152E+01, 1.668903E+01, 2.306200E+01, 3.574807E+01
2.168000E-01, -8.794775E+00, 2.973652E+00, -1.095289E+01, 1.669394E+01, 2.351766E+01, 3.566577E+01
2.169000E-01, -8.696902E+00, 2.989616E+00, -1.082017E+01, 1.669810E+01, 2.395699E+01, 3.558322E+01
2.170000E-01, -8.591310E+00, 3.005353E+00, -1.067739E+01, 1.670128E+01, 2.438058E+01, 3.550038E+01
2.171000E-01, -8.478714E+00, 3.020888E+00, -1.052544E+01, 1.670355E+01, 2.478884E+01, 3.541726E+01
2.172000E-01, -8.359973E+00, 3.036240E+00, -1.036536E+01, 1.670503E+01, 2.518217E+01, 3.533384E+01
2.173000E-01, -8.236170E+00, 3.051423E+00, -1.019855E+01, 1.670585E+01, 2.556107E+01, 3.525013E+01
2.174000E-01, -8.108228E+00, 3.066454E+00, -1.002622E+01, 1.670610E+01, 2.592621E+01, 3.516619E+01
2.175000E-01, -7.976867E+00, 3.081347E+00, -9.849287E+00, 1.670585E+01, 2.627820E+01, 3.508211E+01
2.176000E-01, -7.842682E+00, 3.096117E+00, -9.668527E+00, 1.670513E+01, 2.661734E+01, 3.499791E+01
2.177000E-01, -7.706209E+00, 3.110777E+00, -9.484632E+00, 1.670397E+01, 2.694374E+01, 3.491353E+01
2.178000E-01, -7.567941E+00, 3.125339E+00, -9.298242E+00, 1.670239E+01, 2.725765E+01, 3.482895E+01
2.179000E-01, -7.428326E+00, 3.139814E+00, -9.109940E+00, 1.670042E+01, 2.755943E+01, 3.474416E+01
2.180000E-01, -7.287765E+00, 3.154212E+00, -8.920247E+00, 1.669808E+01, 2.784950E+01, 3.465917E+01
2.181000E-01, -7.146611E+00, 3.168541E+00, -8.729624E+00, 1.669540E+01, 2.812823E+01, 3.457398E+01
2.182000E-01, -7.005178E+00, 3.182807E+00, -8.538480E+00, 1.669240E+01, 2.839599E+01, 3.448861E+01
2.183000E-01, -6.863740E+00, 3.197016E+00, -8.347176E+00, 1.668910E+01, 2.865309E+01, 3.440306E+01
2.184000E-01, -6.722547E+00, 3.211174E+00, -8.156039E+00, 1.668552E+01, 2.889979E+01, 3.431732E+01
2.185000E-01, -6.581828E+00, 3.225282E+00, -7.965370E+00, 1.668168E+01, 2.913659E+01, 3.423153E+01
2.186000E-01, -6.441747E+00, 3.239345E+00, -7.775384E+00, 1.667763E+01, 2.936411E+01, 3.414600E+01
2.187000E-01, -6.302356E+00, 3.253364E+00, -7.586153E+00, 1.667337E+01, 2.958172E+01, 3.406045E+01
2.188000E-01, -6.163826E+00, 3.267339E+00, -7.397903E+00, 1.666891E+01, 2.978691E+01, 3.397308E+01
2.189000E-01, -6.026892E+00, 3.281272E+00, -7.211601E+00, 1.666419E+01, 2.998325E+01, 3.388481E+01
2.190000E-01, -5.891793E+00, 3.295165E+00, -7.027562E+00, 1.665906E+01, 3.018942E+01, 3.380720E+01
2.191000E-01, -5.754975E+00, 3.309020E+00, -6.841132E+00, 1.665330E+01, 3.041679E+01, 3.375477E+01
2.192000E-01, -5.609330E+00, 3.322846E+00, -6.642996E+00, 1.664669E+01, 3.063369E+01, 3.372183E+01
2.193000E-01, -5.451899E+00, 3.336651E+00, -6.429271E+00, 1.663918E+01, 3.079308E+01, 3.368469E+01
2.194000E-01, -5.288460E+00, 3.350442E+00, -6.207542E+00, 1.663093E+01, 3.089449E+01, 3.363172E+01
2.195000E-01, -5.126916E+00, 3.364221E+00, -5.988223E+00, 1.662225E+01, 3.097543E+01, 3.357085E+01
2.196000E-01, -4.969977E+00, 3.377979E+00, -5.774980E+00, 1.661340E+01, 3.105936E+01, 3.351079E+01
2.197000E-01, -4.815612E+00, 3.391694E+00, -5.565326E+00, 1.660452E+01, 3.114585E+01, 3.345256E+01
2.198000E-01, -4.660852E+00, 3.405336E+00, -5.355549E+00, 1.659564E+01, 3.123020E+01, 3.339484E+01
2.199000E-01, -4.504960E+00, 3.418872E+00, -5.144695E+00, 1.658678E+01, 3.131136E+01, 3.333737E+01
2.200000E-01, -4.349919E+00, 3.432284E+00, -4.935157E+00, 1.657793E+01, 3.138946E+01, 3.328040E+01
2.201000E-01, -4.197690E+00, 3.445563E+00, -4.729320E+00, 1.656913E+01, 3.146426E+01, 3.322408E+01
2.202000E-01, -4.048371E+00, 3.458715E+00, -4.527301E+00, 1.656037E+01, 3.153529E+01, 3.316843E+01
2.203000E-01, -3.901181E+00, 3.471743E+00, -4.328154E+00, 1.655167E+01, 3.160227E+01, 3.311348E+01
2.204000E-01, -3.756435E+00, 3.484656E+00, -4.132257E+00, 1.654305E+01, 3.166509E+01, 3.305928E+01
2.205000E-01, -3.616376E+00, 3.497460E+00, -3.942305E+00, 1.653450E+01, 3.172373E+01, 3.300589E+01
2.206000E-01, -3.482730E+00, 3.510161E+00, -3.760357E+00, 1.652602E+01, 3.177825E+01, 3.295332E+01
2.207000E-01, -3.354158E+00, 3.522764E+00, -3.584764E+00, 1.651758E+01, 3.182877E+01, 3.290164E+01
2.208000E-01, -3.228140E+00, 3.535267E+00, -3.412477E+00, 1.650914E+01, 3.187548E+01, 3.285087E+01
2.209000E-01, -3.103714E+00, 3.547669E+00, -3.242337E+00, 1.650070E+01, 3.191852E+01, 3.280105E+01
2.210000E-01, -2.981093E+00, 3.559964E+00, -3.074613E+00, 1.649225E+01, 3.195813E+01, 3.275222E+01
2.211000E-01, -2.860469E+00, 3.572149E+00, -2.909543E+00, 1.648379E+01, 3.199449E+01, 3.270439E+01
2.212000E-01, -2.741838E+00, 3.584220E+00, -2.747132E+00, 1.647533E+01, 3.202760E+01, 3.265761E+01
2.213000E-01, -2.625179E+00, 3.596172E+00, -2.587361E+00, 1.646689E+01, 3.205729E+01, 3.261191E+01
2.214000E-01, -2.510503E+00, 3.608002E+00, -2.430250E+00, 1.645848E+01, 3.208353E+01, 3.256731E+01
2.215000E-01, -2.397829E+00, 3.619707E+00, -2.275828E+00, 1.645009E+01, 3.210651E+01, 3.252383E+01
2.216000E-01, -2.287176E+00, 3.631283E+00, -2.124128E+00, 1.644175E+01, 3.212646E+01, 3.248147E+01
2.217000E-01, -2.178570E+00, 3.642726E+00, -1.975188E+00, 1.643345E+01, 3.214348E+01, 3.244027E+01
2.218000E-01, -2.072037E+00, 3.654034E+00, -1.829046E+00, 1.642520E+01, 3.215762E+01, 3.240026E+01
2.219000E-01, -1.967602E+00, 3.665203E+00, -1.685745E+00, 1.641701E+01, 3.216890E+01, 3.236145E+01
2.220000E-01, -1.865292E+00, 3.676228E+00, -1.545323E+00, 1.640890E+01, 3.217739E+01, 3.232387E+01
2.221000E-01, -1.765135E+00, 3.687108E+00, -1.407822E+00, 1.640086E+01, 3.218315E+01, 3.228754E+01
2.222000E-01, -1.667155E+00, 3.697839E+00, -1.273282E+00, 1.639290E+01, 3.218625E+01, 3.225248E+01
2.223000E-01, -1.571380E+00, 3.708417E+00, -1.141744E+00, 1.638504E+01, 3.218677E+01, 3.221871E+01
